PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,SEASON
201566,Marcus Johnson,1610612747,LAL,2023-12-08,LAL @ CLE,L,34:02,12,26,0.462,1,4,0.25,3,4,0.75,1,4,5,10,1,0,1,5,28,5,2023-24
201566,Marcus Johnson,1610612747,LAL,2023-12-09,LAL @ OKC,L,33:46,8,20,0.4,0,2,0.0,2,3,0.667,0,2,2,4,1,0,1,5,18,-2,2023-24
201566,Marcus Johnson,1610612747,LAL,2023-12-10,LAL @ CHA,L,34:10,8,21,0.381,0,2,0.0,2,3,0.667,1,5,7,6,1,1,1,3,18,1,2023-24
201566,Marcus Johnson,1610612747,LAL,2023-12-11,LAL vs. CLE,L,42:00,11,26,0.423,1,3,0.333,3,4,0.75,2,6,9,7,1,0,3,5,26,0,2023-24
201566,Marcus Johnson,1610612747,LAL,2023-12-13,LAL @ CHA,L,40:56,7,20,0.35,0,2,0.0,2,3,0.667,2,6,8,2,1,1,3,5,16,-12,2023-24
201566,Marcus Johnson,1610612747,LAL,2023-12-15,LAL vs. SAC,W,34:38,11,26,0.423,1,3,0.333,3,4,0.75,1,4,5,10,1,0,3,5,26,-1,2023-24
201566,Marcus Johnson,1610612747,LAL,2023-12-18,LAL @ CHA,L,35:30,12,26,0.462,1,4,0.25,3,4,0.75,0,2,3,5,1,0,4,2,28,22,2023-24
201566,Marcus Johnson,1610612747,LAL,2023-12-19,LAL @ NYK,W,37:05,7,20,0.35,0,2,0.0,2,3,0.667,1,3,5,7,0,1,3,4,16,-15,2023-24
201566,Marcus Johnson,1610612747,LAL,2023-12-20,LAL @ NOP,W,33:14,8,22,0.364,0,2,0.0,2,3,0.667,2,7,10,2,1,0,4,4,18,-13,2023-24
201566,Marcus Johnson,1610612747,LAL,2023-12-22,LAL @ UTA,W,35:23,11,22,0.5,1,4,0.25,3,4,0.75,1,4,5,6,1,0,3,5,26,-19,2023-24
201566,Marcus Johnson,1610612747,LAL,2023-12-24,LAL @ LAC,L,33:32,10,22,0.455,1,3,0.333,4,5,0.8,1,5,7,4,1,0,2,4,25,8,2023-24
201566,Marcus Johnson,1610612747,LAL,2023-12-29,LAL vs. HOU,W,34:55,12,28,0.429,1,4,0.25,4,5,0.8,2,6,8,4,1,1,3,5,29,-4,2023-24
201566,Marcus Johnson,1610612747,LAL,2024-01-01,LAL vs. BOS,W,35:38,10,23,0.435,1,3,0.333,3,4,0.75,1,4,6,8,1,1,4,3,24,2,2023-24
201566,Marcus Johnson,1610612747,LAL,2024-01-02,LAL @ DET,W,33:36,10,21,0.476,0,2,0.0,3,4,0.75,1,5,7,4,2,0,1,5,23,4,2023-24
201566,Marcus Johnson,1610612747,LAL,2024-01-04,LAL @ WAS,L,33:57,9,22,0.409,0,2,0.0,3,4,0.75,1,5,7,4,1,0,2,2,21,-10,2023-24
201566,Marcus Johnson,1610612747,LAL,2024-01-08,LAL vs. DAL,L,34:43,12,28,0.429,1,3,0.333,3,4,0.75,1,4,5,5,1,0,1,3,28,15,2023-24
201566,Marcus Johnson,1610612747,LAL,2024-01-12,LAL @ UTA,W,36:34,10,25,0.4,1,3,0.333,3,4,0.75,1,5,7,4,1,0,3,1,24,-2,2023-24
201566,Marcus Johnson,1610612747,LAL,2024-01-16,LAL @ SAS,W,35:12,12,26,0.462,1,3,0.333,3,4,0.75,1,4,6,6,1,0,2,2,28,10,2023-24
201566,Marcus Johnson,1610612747,LAL,2024-01-18,LAL vs. CHI,L,40:27,9,26,0.346,0,4,0.0,3,4,0.75,2,6,9,6,2,0,2,4,21,-10,2023-24
201566,Marcus Johnson,1610612747,LAL,2024-01-20,LAL vs. BKN,W,34:27,12,32,0.375,0,2,0.0,3,4,0.75,2,8,11,7,1,0,3,1,27,-4,2023-24
201566,Marcus Johnson,1610612747,LAL,2024-01-21,LAL @ SAC,W,28:51,12,27,0.444,1,4,0.25,3,4,0.75,1,4,6,7,0,0,3,4,28,-9,2023-24
201566,Marcus Johnson,1610612747,LAL,2024-01-25,LAL vs. UTA,W,33:34,11,25,0.44,1,4,0.25,3,4,0.75,2,6,8,7,0,0,4,2,26,1,2023-24
201566,Marcus Johnson,1610612747,LAL,2024-01-30,LAL @ SAS,L,37:32,10,22,0.455,1,4,0.25,3,4,0.75,3,9,12,9,1,1,3,4,24,9,2023-24
201566,Marcus Johnson,1610612747,LAL,2024-02-03,LAL vs. GSW,W,28:43,9,20,0.45,0,3,0.0,3,4,0.75,0,1,1,5,1,1,3,5,21,-3,2023-24
201566,Marcus Johnson,1610612747,LAL,2024-02-04,LAL vs. BOS,L,35:09,10,24,0.417,1,3,0.333,3,4,0.75,0,1,1,5,0,1,3,5,24,-1,2023-24
201566,Marcus Johnson,1610612747,LAL,2024-02-07,LAL vs. UTA,W,36:51,9,25,0.36,0,3,0.0,2,3,0.667,2,6,8,4,0,0,1,2,20,-2,2023-24
201566,Marcus Johnson,1610612747,LAL,2024-02-12,LAL @ DEN,W,31:54,11,26,0.423,1,3,0.333,3,5,0.6,1,5,6,5,1,1,2,5,26,-15,2023-24
201566,Marcus Johnson,1610612747,LAL,2024-02-13,LAL @ NYK,L,38:06,12,28,0.429,1,4,0.25,3,5,0.6,1,4,5,6,1,2,4,3,28,3,2023-24
201566,Marcus Johnson,1610612747,LAL,2024-02-15,LAL vs. HOU,L,31:43,8,18,0.444,0,2,0.0,2,3,0.667,1,4,5,3,2,1,2,2,18,11,2023-24
201566,Marcus Johnson,1610612747,LAL,2024-02-18,LAL @ SAC,W,35:37,9,25,0.36,0,2,0.0,2,3,0.667,1,4,6,4,0,1,4,4,20,-7,2023-24
201566,Marcus Johnson,1610612747,LAL,2024-02-20,LAL vs. DET,L,32:13,9,23,0.391,1,3,0.333,2,3,0.667,1,5,7,4,1,0,2,1,21,2,2023-24
201566,Marcus Johnson,1610612747,LAL,2024-02-22,LAL vs. CLE,L,31:04,11,28,0.393,1,5,0.2,3,5,0.6,2,6,8,2,1,0,3,5,26,0,2023-24
201566,Marcus Johnson,1610612747,LAL,2024-02-23,LAL vs. NOP,W,34:46,9,22,0.409,0,3,0.0,2,3,0.667,1,5,7,2,1,0,2,2,20,7,2023-24
201566,Marcus Johnson,1610612747,LAL,2024-02-28,LAL vs. DET,W,32:16,12,27,0.444,1,4,0.25,4,5,0.8,1,3,4,7,2,0,2,3,29,-4,2023-24
201566,Marcus Johnson,1610612747,LAL,2024-03-01,LAL vs. UTA,L,34:15,10,24,0.417,1,3,0.333,3,4,0.75,2,7,9,6,1,0,2,3,24,1,2023-24
201566,Marcus Johnson,1610612747,LAL,2024-03-03,LAL vs. DET,L,40:13,12,33,0.364,1,4,0.25,4,5,0.8,1,4,6,8,1,0,1,2,29,18,2023-24
201566,Marcus Johnson,1610612747,LAL,2024-03-06,LAL @ MIA,L,34:58,10,20,0.5,1,3,0.333,3,4,0.75,2,6,9,1,1,1,1,5,24,5,2023-24
201566,Marcus Johnson,1610612747,LAL,2024-03-08,LAL @ PHX,W,40:48,10,23,0.435,1,3,0.333,3,4,0.75,1,5,7,5,0,1,2,3,24,2,2023-24
201566,Marcus Johnson,1610612747,LAL,2024-03-10,LAL vs. BOS,W,37:06,10,27,0.37,0,2,0.0,2,3,0.667,1,4,6,4,1,0,3,3,22,2,2023-24
201566,Marcus Johnson,1610612747,LAL,2024-03-12,LAL vs. PHI,L,39:37,10,24,0.417,0,3,0.0,2,3,0.667,0,2,3,2,2,1,2,5,22,0,2023-24
201566,Marcus Johnson,1610612747,LAL,2024-03-14,LAL @ DEN,W,34:19,11,22,0.5,1,3,0.333,4,5,0.8,2,6,8,6,0,1,4,4,27,-9,2023-24
201566,Marcus Johnson,1610612747,LAL,2024-03-15,LAL @ HOU,L,33:37,10,25,0.4,1,4,0.25,2,3,0.667,2,6,8,2,2,0,2,2,23,0,2023-24
201566,Marcus Johnson,1610612747,LAL,2024-03-18,LAL vs. PHX,W,30:07,8,22,0.364,1,5,0.2,2,3,0.667,1,4,6,9,1,0,2,4,19,-5,2023-24
201566,Marcus Johnson,1610612747,LAL,2024-03-20,LAL vs. MIA,W,36:05,14,32,0.438,1,4,0.25,4,5,0.8,2,7,9,5,0,2,3,2,33,2,2023-24
201566,Marcus Johnson,1610612747,LAL,2024-03-21,LAL vs. LAC,W,32:16,9,20,0.45,1,5,0.2,2,3,0.667,1,4,6,4,0,0,2,3,21,9,2023-24
201566,Marcus Johnson,1610612747,LAL,2024-03-24,LAL @ LAC,L,27:46,10,22,0.455,0,2,0.0,3,4,0.75,1,4,6,3,0,0,4,1,23,-12,2023-24
201566,Marcus Johnson,1610612747,LAL,2024-03-25,LAL vs. DET,L,32:25,11,23,0.478,1,3,0.333,3,4,0.75,0,2,3,6,1,0,3,1,26,-10,2023-24
201566,Marcus Johnson,1610612747,LAL,2024-03-26,LAL @ IND,L,35:50,10,26,0.385,0,2,0.0,3,4,0.75,1,4,5,6,0,1,2,4,23,-15,2023-24
201566,Marcus Johnson,1610612747,LAL,2024-03-27,LAL vs. NYK,W,29:19,10,24,0.417,1,3,0.333,3,4,0.75,0,2,3,8,0,1,3,4,24,-1,2023-24
201566,Marcus Johnson,1610612747,LAL,2024-03-28,LAL @ SAS,W,37:18,10,27,0.37,0,2,0.0,3,4,0.75,1,5,6,4,1,0,1,3,23,-3,2023-24
201566,Marcus Johnson,1610612747,LAL,2024-04-02,LAL @ HOU,W,34:03,11,30,0.367,1,3,0.333,3,4,0.75,1,4,5,4,1,0,3,3,26,2,2023-24
201566,Marcus Johnson,1610612747,LAL,2024-04-05,LAL vs. HOU,L,36:56,14,31,0.452,1,5,0.2,4,5,0.8,2,7,9,2,0,0,3,5,33,-4,2023-24
201566,Marcus Johnson,1610612747,LAL,2024-04-07,LAL @ PHI,W,32:09,8,16,0.5,0,2,0.0,2,3,0.667,1,3,4,3,0,1,2,5,18,-12,2023-24
201566,Marcus Johnson,1610612747,LAL,2024-04-10,LAL vs. TOR,L,36:06,10,24,0.417,0,2,0.0,3,4,0.75,1,5,7,11,1,1,2,2,23,16,2023-24
201567,DeShawn Williams,1610612738,BOS,2023-10-24,BOS @ OKC,L,36:07,9,22,0.409,1,3,0.333,3,4,0.75,2,6,8,8,1,0,2,4,22,0,2023-24
201567,DeShawn Williams,1610612738,BOS,2023-10-28,BOS vs. MIN,W,29:59,12,29,0.414,1,5,0.2,3,4,0.75,2,6,8,7,1,1,3,1,28,3,2023-24
201567,DeShawn Williams,1610612738,BOS,2023-10-31,BOS @ ORL,W,34:48,9,21,0.429,0,2,0.0,2,3,0.667,1,3,4,8,1,1,3,2,20,-2,2023-24
201567,DeShawn Williams,1610612738,BOS,2023-11-03,BOS vs. DEN,W,32:36,9,22,0.409,1,3,0.333,3,4,0.75,1,4,6,6,1,1,2,2,22,0,2023-24
201567,DeShawn Williams,1610612738,BOS,2023-11-07,BOS vs. SAC,L,37:05,8,16,0.5,1,2,0.5,2,3,0.667,1,5,7,8,1,1,2,5,19,-7,2023-24
201567,DeShawn Williams,1610612738,BOS,2023-11-09,BOS vs. LAL,W,38:21,13,35,0.371,1,5,0.2,4,5,0.8,1,4,5,5,1,0,2,2,31,4,2023-24
201567,DeShawn Williams,1610612738,BOS,2023-11-10,BOS @ UTA,W,38:39,8,19,0.421,0,2,0.0,2,3,0.667,2,6,8,5,1,1,1,4,18,-1,2023-24
201567,DeShawn Williams,1610612738,BOS,2023-11-12,BOS @ PHX,W,41:21,9,18,0.5,1,3,0.333,3,4,0.75,1,4,5,4,1,0,4,5,22,2,2023-24
201567,DeShawn Williams,1610612738,BOS,2023-11-14,BOS vs. CHI,L,32:20,11,26,0.423,1,3,0.333,4,5,0.8,1,5,7,2,2,1,2,5,27,7,2023-24
201567,DeShawn Williams,1610612738,BOS,2023-11-17,BOS vs. WAS,L,40:01,10,24,0.417,1,3,0.333,3,4,0.75,1,3,5,3,0,0,4,5,24,10,2023-24
201567,DeShawn Williams,1610612738,BOS,2023-11-21,BOS @ POR,L,41:34,10,25,0.4,0,2,0.0,2,3,0.667,1,4,5,8,1,1,3,3,22,6,2023-24
201567,DeShawn Williams,1610612738,BOS,2023-11-23,BOS @ GSW,L,35:31,11,24,0.458,1,4,0.25,4,5,0.8,2,7,9,8,1,0,3,2,27,-3,2023-24
201567,DeShawn Williams,1610612738,BOS,2023-11-26,BOS vs. PHX,L,34:05,13,25,0.52,1,4,0.25,4,5,0.8,1,5,7,6,0,1,3,3,31,4,2023-24
201567,DeShawn Williams,1610612738,BOS,2023-11-29,BOS vs. CHA,W,38:43,10,22,0.455,1,4,0.25,3,4,0.75,1,5,7,7,1,0,3,4,24,-8,2023-24
201567,DeShawn Williams,1610612738,BOS,2023-12-01,BOS vs. CHA,L,37:35,8,18,0.444,0,3,0.0,2,4,0.5,1,4,5,6,2,0,2,5,18,0,2023-24
201567,DeShawn Williams,1610612738,BOS,2023-12-05,BOS @ DEN,L,32:29,9,19,0.474,1,3,0.333,2,3,0.667,2,6,9,6,1,0,3,5,21,-13,2023-24
201567,DeShawn Williams,1610612738,BOS,2023-12-06,BOS @ SAC,L,29:25,9,19,0.474,0,2,0.0,2,3,0.667,1,4,6,5,1,0,1,1,20,0,2023-24
201567,DeShawn Williams,1610612738,BOS,2023-12-09,BOS @ LAL,L,35:22,10,24,0.417,1,3,0.333,4,5,0.8,2,6,8,7,1,0,3,5,25,17,2023-24
201567,DeShawn Williams,1610612738,BOS,2023-12-11,BOS vs. GSW,W,33:52,8,23,0.348,1,3,0.333,2,4,0.5,1,5,7,4,1,0,2,4,19,-19,2023-24
201567,DeShawn Williams,1610612738,BOS,2023-12-14,BOS vs. SAS,W,36:16,12,23,0.522,1,3,0.333,4,5,0.8,2,6,8,4,1,0,1,4,29,1,2023-24
201567,DeShawn Williams,1610612738,BOS,2023-12-16,BOS vs. NOP,L,34:37,7,17,0.412,0,2,0.0,2,3,0.667,1,4,6,4,0,0,4,5,16,8,2023-24
201567,DeShawn Williams,1610612738,BOS,2023-12-18,BOS vs. UTA,W,36:46,11,22,0.5,1,3,0.333,3,4,0.75,1,4,5,7,1,1,3,3,26,1,2023-24
201567,DeShawn Williams,1610612738,BOS,2023-12-22,BOS vs. MIA,L,40:13,10,21,0.476,1,3,0.333,3,4,0.75,2,8,11,6,0,0,2,3,24,-1,2023-24
201567,DeShawn Williams,1610612738,BOS,2023-12-26,BOS vs. CHA,W,40:25,14,35,0.4,1,6,0.167,4,5,0.8,2,6,8,6,1,1,1,3,33,9,2023-24
201567,DeShawn Williams,1610612738,BOS,2023-12-28,BOS @ SAC,W,32:33,12,29,0.414,1,3,0.333,4,5,0.8,0,2,3,3,1,1,4,1,29,0,2023-24
201567,DeShawn Williams,1610612738,BOS,2023-12-30,BOS @ ATL,W,36:39,11,23,0.478,1,3,0.333,4,5,0.8,0,2,3,8,1,0,3,2,27,-6,2023-24
201567,DeShawn Williams,1610612738,BOS,2024-01-03,BOS @ NYK,L,33:55,13,35,0.371,1,4,0.25,3,5,0.6,2,6,8,5,1,0,4,3,30,-10,2023-24
201567,DeShawn Williams,1610612738,BOS,2024-01-06,BOS @ OKC,W,37:28,9,19,0.474,1,3,0.333,3,4,0.75,1,5,7,5,1,0,1,2,22,-6,2023-24
201567,DeShawn Williams,1610612738,BOS,2024-01-11,BOS @ PHI,L,38:30,12,25,0.48,1,3,0.333,4,5,0.8,1,4,6,5,1,1,3,4,29,-1,2023-24
201567,DeShawn Williams,1610612738,BOS,2024-01-14,BOS vs. ORL,L,33:24,10,25,0.4,1,5,0.2,3,4,0.75,1,5,6,7,1,1,2,5,24,2,2023-24
201567,DeShawn Williams,1610612738,BOS,2024-01-15,BOS @ NYK,L,36:59,5,15,0.333,0,1,0.0,1,2,0.5,2,8,11,5,1,0,3,5,11,-9,2023-24
201567,DeShawn Williams,1610612738,BOS,2024-01-19,BOS @ CHA,L,34:39,12,27,0.444,1,3,0.333,3,4,0.75,2,6,8,6,1,2,2,1,28,12,2023-24
201567,DeShawn Williams,1610612738,BOS,2024-01-23,BOS vs. CHI,L,35:54,9,22,0.409,0,2,0.0,2,3,0.667,2,8,11,3,1,0,2,4,20,13,2023-24
201567,DeShawn Williams,1610612738,BOS,2024-01-25,BOS @ POR,L,35:21,10,25,0.4,0,2,0.0,3,4,0.75,2,7,9,8,0,1,3,5,23,0,2023-24
201567,DeShawn Williams,1610612738,BOS,2024-01-29,BOS @ TOR,L,33:28,11,34,0.324,0,3,0.0,3,5,0.6,1,3,4,3,2,0,2,3,25,15,2023-24
201567,DeShawn Williams,1610612738,BOS,2024-01-31,BOS vs. CHA,L,37:01,10,26,0.385,1,4,0.25,2,3,0.667,3,9,12,7,1,0,5,2,23,22,2023-24
201567,DeShawn Williams,1610612738,BOS,2024-02-04,BOS vs. PHI,W,38:09,11,27,0.407,1,4,0.25,4,5,0.8,2,6,8,7,1,0,3,4,27,-16,2023-24
201567,DeShawn Williams,1610612738,BOS,2024-02-07,BOS vs. DEN,L,33:42,9,24,0.375,0,2,0.0,3,4,0.75,1,3,4,6,1,1,1,3,21,-4,2023-24
201567,DeShawn Williams,1610612738,BOS,2024-02-10,BOS @ PHX,W,35:39,9,21,0.429,0,2,0.0,2,3,0.667,1,5,7,3,0,0,1,5,20,0,2023-24
201567,DeShawn Williams,1610612738,BOS,2024-02-13,BOS @ MIL,W,38:05,11,28,0.393,0,3,0.0,3,4,0.75,1,4,5,6,1,0,3,4,25,16,2023-24
201567,DeShawn Williams,1610612738,BOS,2024-02-17,BOS vs. ATL,W,30:16,10,25,0.4,0,3,0.0,2,3,0.667,1,4,5,8,1,1,2,4,22,-13,2023-24
201567,DeShawn Williams,1610612738,BOS,2024-02-19,BOS vs. NYK,L,34:55,11,22,0.5,1,2,0.5,4,5,0.8,2,6,8,5,1,0,2,4,27,-13,2023-24
201567,DeShawn Williams,1610612738,BOS,2024-02-22,BOS vs. MIA,L,33:44,15,30,0.5,1,5,0.2,5,6,0.833,1,3,4,9,2,0,3,2,36,0,2023-24
201567,DeShawn Williams,1610612738,BOS,2024-02-23,BOS vs. IND,W,30:57,9,21,0.429,0,2,0.0,3,4,0.75,0,2,3,5,0,0,1,2,21,1,2023-24
201567,DeShawn Williams,1610612738,BOS,2024-02-25,BOS @ GSW,L,37:40,9,21,0.429,0,2,0.0,2,3,0.667,2,8,11,6,0,0,3,1,20,-1,2023-24
201567,DeShawn Williams,1610612738,BOS,2024-02-27,BOS vs. LAC,W,29:45,10,26,0.385,1,3,0.333,3,4,0.75,1,3,4,4,1,1,3,5,24,0,2023-24
201567,DeShawn Williams,1610612738,BOS,2024-02-29,BOS @ BKN,W,40:57,11,23,0.478,1,4,0.25,3,5,0.6,1,5,7,5,1,0,3,4,26,-18,2023-24
201567,DeShawn Williams,1610612738,BOS,2024-03-01,BOS vs. NYK,L,35:31,8,20,0.4,0,2,0.0,2,3,0.667,0,1,1,6,2,0,3,4,18,-6,2023-24
201567,DeShawn Williams,1610612738,BOS,2024-03-04,BOS vs. BKN,L,34:48,11,28,0.393,1,3,0.333,3,4,0.75,1,3,5,7,1,0,3,1,26,10,2023-24
201567,DeShawn Williams,1610612738,BOS,2024-03-05,BOS @ CHA,W,35:25,9,23,0.391,1,3,0.333,3,4,0.75,2,6,8,8,1,0,1,2,22,-3,2023-24
201567,DeShawn Williams,1610612738,BOS,2024-03-07,BOS vs. HOU,W,34:10,11,27,0.407,1,4,0.25,3,4,0.75,1,5,6,6,1,0,2,1,26,15,2023-24
201567,DeShawn Williams,1610612738,BOS,2024-03-11,BOS @ SAS,L,37:39,10,24,0.417,1,3,0.333,3,4,0.75,2,8,11,6,1,0,2,4,24,0,2023-24
201567,DeShawn Williams,1610612738,BOS,2024-03-15,BOS @ NYK,L,35:18,12,30,0.4,1,5,0.2,4,6,0.667,2,7,9,3,0,1,1,5,29,6,2023-24
201567,DeShawn Williams,1610612738,BOS,2024-03-16,BOS vs. POR,W,36:16,10,23,0.435,0,2,0.0,2,3,0.667,0,0,0,4,1,0,3,2,22,-11,2023-24
201567,DeShawn Williams,1610612738,BOS,2024-03-19,BOS vs. DAL,W,37:35,10,21,0.476,1,4,0.25,3,5,0.6,1,5,6,4,1,0,2,2,24,13,2023-24
201567,DeShawn Williams,1610612738,BOS,2024-03-20,BOS @ PHX,L,33:22,8,16,0.5,1,3,0.333,2,3,0.667,2,6,8,4,2,1,2,1,19,0,2023-24
201567,DeShawn Williams,1610612738,BOS,2024-03-22,BOS @ HOU,L,37:54,13,29,0.448,1,4,0.25,4,5,0.8,1,5,7,4,1,0,5,1,31,-10,2023-24
201567,DeShawn Williams,1610612738,BOS,2024-03-24,BOS @ SAS,W,31:05,12,26,0.462,1,4,0.25,3,5,0.6,1,4,5,3,1,1,3,4,28,16,2023-24
201567,DeShawn Williams,1610612738,BOS,2024-03-25,BOS vs. ORL,L,33:01,9,19,0.474,1,3,0.333,3,4,0.75,2,7,9,6,1,1,2,2,22,13,2023-24
201567,DeShawn Williams,1610612738,BOS,2024-03-27,BOS @ OKC,L,35:31,11,22,0.5,1,4,0.25,3,4,0.75,2,7,9,5,0,0,1,4,26,-2,2023-24
201567,DeShawn Williams,1610612738,BOS,2024-03-28,BOS @ HOU,L,34:55,11,21,0.524,1,3,0.333,3,4,0.75,2,6,8,4,1,0,2,5,26,6,2023-24
201567,DeShawn Williams,1610612738,BOS,2024-04-01,BOS vs. OKC,L,37:31,11,23,0.478,1,3,0.333,3,4,0.75,0,2,3,7,0,0,3,3,26,17,2023-24
201567,DeShawn Williams,1610612738,BOS,2024-04-05,BOS @ PHI,W,34:43,15,33,0.455,1,5,0.2,4,6,0.667,2,6,8,2,1,0,4,3,35,2,2023-24
201567,DeShawn Williams,1610612738,BOS,2024-04-06,BOS vs. DAL,L,31:26,9,18,0.5,1,3,0.333,2,3,0.667,1,5,7,8,1,0,3,3,21,-2,2023-24
201567,DeShawn Williams,1610612738,BOS,2024-04-08,BOS @ MEM,L,31:38,11,28,0.393,0,2,0.0,4,5,0.8,1,5,6,6,0,0,3,1,26,2,2023-24
201567,DeShawn Williams,1610612738,BOS,2024-04-12,BOS vs. IND,W,36:47,9,23,0.391,0,2,0.0,2,3,0.667,0,2,2,3,1,0,5,2,20,17,2023-24
201568,Tyler Anderson,1610612749,MIL,2023-10-24,MIL vs. MIA,L,40:11,13,30,0.433,1,4,0.25,4,5,0.8,2,7,9,7,1,0,2,5,31,9,2023-24
201568,Tyler Anderson,1610612749,MIL,2023-10-25,MIL vs. HOU,W,36:51,10,22,0.455,1,3,0.333,3,4,0.75,2,7,9,3,1,0,1,4,24,5,2023-24
201568,Tyler Anderson,1610612749,MIL,2023-10-26,MIL vs. NOP,W,30:55,12,25,0.48,1,3,0.333,4,5,0.8,2,6,9,6,1,0,2,2,29,-3,2023-24
201568,Tyler Anderson,1610612749,MIL,2023-10-29,MIL @ MIA,W,30:38,10,22,0.455,1,3,0.333,3,4,0.75,0,1,2,6,1,0,1,2,24,-29,2023-24
201568,Tyler Anderson,1610612749,MIL,2023-11-01,MIL vs. GSW,L,33:55,14,31,0.452,1,4,0.25,4,5,0.8,2,8,11,5,0,1,2,1,33,2,2023-24
201568,Tyler Anderson,1610612749,MIL,2023-11-02,MIL @ OKC,W,33:23,8,18,0.444,0,2,0.0,2,3,0.667,1,3,4,5,1,1,2,3,18,-11,2023-24
201568,Tyler Anderson,1610612749,MIL,2023-11-03,MIL vs. BKN,W,26:43,11,26,0.423,1,3,0.333,3,5,0.6,2,6,8,5,1,1,1,4,26,2,2023-24
201568,Tyler Anderson,1610612749,MIL,2023-11-04,MIL vs. CHI,L,29:55,11,25,0.44,0,2,0.0,3,4,0.75,1,4,6,2,1,0,2,5,25,0,2023-24
201568,Tyler Anderson,1610612749,MIL,2023-11-07,MIL @ MIA,W,35:17,12,36,0.333,1,3,0.333,3,4,0.75,1,5,7,5,0,0,1,4,28,-22,2023-24
201568,Tyler Anderson,1610612749,MIL,2023-11-09,MIL @ OKC,W,30:58,11,27,0.407,1,4,0.25,4,5,0.8,3,9,12,6,0,0,4,1,27,-9,2023-24
201568,Tyler Anderson,1610612749,MIL,2023-11-12,MIL vs. UTA,L,34:22,13,31,0.419,1,4,0.25,4,5,0.8,1,5,7,5,1,0,3,1,31,5,2023-24
